0,1,2,3,Excited_State,%,round_%
236,->,257,0.17581,73,6.181831219999999,6.2
251,->,259,-0.10656,73,2.27100672,2.3
252,->,261,-0.16322,73,5.32815368,5.3
253,->,263,0.11713,73,2.74388738,2.7
254,->,267,0.57581,73,66.31143122,66.3
249,->,258,0.49797,74,49.59482418,49.6
250,->,258,-0.41691,74,34.76278962,34.8
253,->,263,0.24089,74,11.60559842,11.6
249,->,258,-0.19170,75,7.3497780000000015,7.3
250,->,258,0.15604,75,4.869696320000001,4.9
253,->,263,0.61383,75,75.35745378,75.4
254,->,263,-0.13936,75,3.8842419200000005,3.9
254,->,267,-0.11275,75,2.5425125,2.5
